GEOID_2,total_replacements_thru_march,geoid,requires_replacement,pct_requires_replacement,total,Y,N,pct_replaced,pct_poverty,pct_hispanic,pct_white_nonhispanic,pct_black_nonhispanic,pct_asian_nonhispanic,pct_minority,median_household_income,_merge,total_suspected_2021,Block Level LSLR,Breaks Leaks,CIP Sewer and Water Main,Daycare,Equity,Homeowner Initiated,total_replacements_thru_aug,pct_replaced_aug,pct_requiring_replacement_2021,majority_race
17031491300,23.0,17031491300,706.0,95.0,743.0,14.0,729.0,1.9,30.3,6.4,0.3,92.2,0.0,99.7,39615.0,both,729.0,19.0,21.0,0.0,1.0,6.0,0.0,47.0,0.0644718792866941,0.9811574697173621,black
17031491400,14.0,17031491400,631.0,92.9,679.0,12.0,667.0,1.8,22.6,1.5,0.6,94.4,0.0,99.4,38491.0,both,645.0,0.0,9.0,0.0,4.0,2.0,0.0,15.0,0.023255813953488372,0.9499263622974963,black
17031500100,19.0,17031500100,870.0,95.3,913.0,20.0,893.0,2.2,16.4,1.4,2.0,95.1,0.0,98.0,67708.0,both,889.0,0.0,18.0,0.0,2.0,13.0,0.0,33.0,0.03712035995500562,0.9737130339539978,black
17031500200,20.0,17031500200,535.0,86.7,617.0,12.0,605.0,1.9,24.9,4.8,0.0,81.3,4.5,100.0,40720.0,both,555.0,0.0,16.0,0.0,0.0,7.0,0.0,23.0,0.04144144144144144,0.899513776337115,black
17031500300,12.0,17031500300,602.0,93.5,644.0,10.0,634.0,1.6,26.3,21.4,46.3,29.5,0.2,53.7,51336.0,both,614.0,0.0,12.0,0.0,0.0,4.0,0.0,16.0,0.026058631921824105,0.953416149068323,no majority
17031510100,13.0,17031510100,830.0,94.2,881.0,12.0,869.0,1.4,18.7,80.0,9.3,10.7,0.0,90.7,71276.0,both,843.0,0.0,11.0,0.0,0.0,6.0,0.0,17.0,0.020166073546856466,0.9568671963677639,latino
17031510200,15.0,17031510200,1116.0,96.5,1156.0,13.0,1143.0,1.1,20.4,24.2,7.4,67.5,0.5,92.6,48917.0,both,1131.0,0.0,11.0,0.0,0.0,10.0,0.0,21.0,0.01856763925729443,0.9783737024221453,black
17031510300,90.0,17031510300,1914.0,94.6,2024.0,63.0,1961.0,3.1,36.5,0.0,1.0,98.7,0.0,99.0,30875.0,both,2004.0,0.0,27.0,46.0,2.0,30.0,1.0,106.0,0.05289421157684631,0.9901185770750988,black
17031520100,5.0,17031520100,405.0,92.0,440.0,4.0,436.0,0.9,17.8,93.2,5.8,0.0,0.0,94.2,58713.0,both,410.0,0.0,5.0,0.0,0.0,2.0,0.0,7.0,0.01707317073170732,0.9318181818181818,latino
17031520200,14.0,17031520200,681.0,93.8,726.0,12.0,714.0,1.7,30.2,87.0,7.8,3.2,0.0,92.2,46803.0,both,695.0,0.0,15.0,0.0,0.0,3.0,0.0,18.0,0.025899280575539568,0.9573002754820936,latino
17031520300,21.0,17031520300,1441.0,96.5,1493.0,22.0,1471.0,1.5,12.9,86.1,8.6,4.9,0.0,91.4,54175.0,both,1462.0,0.0,17.0,0.0,1.0,9.0,0.0,27.0,0.018467852257181942,0.9792364367046216,latino
17031520400,18.0,17031520400,1047.0,96.2,1088.0,16.0,1072.0,1.5,18.6,83.4,13.6,2.3,0.0,86.4,49494.0,both,1065.0,0.0,15.0,0.0,1.0,5.0,0.0,21.0,0.01971830985915493,0.9788602941176471,latino
17031520500,16.0,17031520500,1302.0,89.9,1449.0,14.0,1435.0,1.0,13.3,84.0,14.2,0.3,0.9,85.8,84563.0,both,1318.0,0.0,19.0,0.0,0.0,7.0,0.0,26.0,0.019726858877086494,0.9095928226363009,latino
17031520600,11.0,17031520600,755.0,95.6,790.0,10.0,780.0,1.3,7.7,86.5,13.5,0.0,0.0,86.5,70750.0,both,766.0,0.0,12.0,0.0,0.0,2.0,0.0,14.0,0.018276762402088774,0.9696202531645569,latino
17031530100,11.0,17031530100,497.0,94.7,525.0,11.0,514.0,2.1,31.2,54.1,0.6,40.6,0.0,99.4,29747.0,both,508.0,0.0,11.0,0.0,2.0,4.0,0.0,17.0,0.03346456692913386,0.9676190476190476,latino
17031530200,28.0,17031530200,1439.0,95.8,1502.0,22.0,1480.0,1.5,20.7,11.8,3.0,84.1,0.0,97.0,39579.0,both,1467.0,0.0,26.0,0.0,2.0,8.0,0.0,36.0,0.024539877300613498,0.9766977363515313,black
17031530300,33.0,17031530300,1510.0,95.4,1582.0,27.0,1555.0,1.7,14.5,3.2,1.2,92.0,0.0,98.8,56924.0,both,1543.0,0.0,16.0,0.0,3.0,21.0,0.0,40.0,0.02592352559948153,0.9753476611883691,black
17031530400,13.0,17031530400,687.0,85.8,801.0,12.0,789.0,1.5,19.3,4.2,2.3,90.5,0.0,97.7,83836.0,both,700.0,0.0,4.0,0.0,3.0,10.0,0.0,17.0,0.024285714285714285,0.8739076154806492,black
17031530501,36.0,17031530501,1500.0,93.6,1603.0,28.0,1575.0,1.7,48.7,1.5,1.4,95.1,0.0,98.6,41000.0,both,1536.0,0.0,21.0,0.0,6.0,22.0,0.0,49.0,0.031901041666666664,0.958203368683718,black
17031530502,18.0,17031530502,557.0,94.6,589.0,15.0,574.0,2.5,15.0,2.9,0.0,95.8,1.3,100.0,75986.0,both,575.0,0.0,7.0,0.0,2.0,12.0,0.0,21.0,0.036521739130434785,0.9762308998302207,black
17031530503,44.0,17031530503,1848.0,96.5,1915.0,35.0,1880.0,1.8,12.8,0.4,0.0,97.9,0.0,100.0,50405.0,both,1892.0,0.0,25.0,0.0,5.0,28.0,1.0,59.0,0.031183932346723044,0.9879895561357702,black
17031530600,24.0,17031530600,808.0,94.2,858.0,18.0,840.0,2.1,19.9,0.7,0.0,97.5,0.0,100.0,41678.0,both,832.0,0.0,15.0,0.0,1.0,14.0,1.0,31.0,0.037259615384615384,0.9696969696969697,black
17031540101,1.0,17031540101,193.0,81.1,238.0,1.0,237.0,0.4,56.7,3.4,0.2,93.5,0.0,99.8,16176.0,both,194.0,0.0,5.0,0.0,0.0,1.0,0.0,6.0,0.030927835051546393,0.8151260504201681,black
17031540102,4.0,17031540102,341.0,89.7,380.0,4.0,376.0,1.1,53.2,0.0,0.4,99.2,0.0,99.6,24583.0,both,345.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.011594202898550725,0.9078947368421053,black
17031550100,22.0,17031550100,1777.0,88.8,2002.0,21.0,1981.0,1.0,12.6,48.6,31.3,18.3,1.3,68.7,52174.0,both,1799.0,0.0,34.0,0.0,0.0,7.0,0.0,41.0,0.022790439132851583,0.8986013986013986,no majority
17031550200,16.0,17031550200,1015.0,95.8,1059.0,14.0,1045.0,1.3,7.6,63.3,35.6,1.1,0.0,64.4,72232.0,both,1031.0,0.0,8.0,0.0,0.0,11.0,0.0,19.0,0.01842870999030068,0.9735599622285175,latino
17031560100,1.0,17031560100,267.0,85.0,314.0,2.0,312.0,0.6,8.6,53.2,11.3,18.6,16.4,88.7,69491.0,both,268.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.007462686567164179,0.8535031847133758,latino
17031560200,9.0,17031560200,518.0,95.2,544.0,5.0,539.0,0.9,7.2,55.0,2.3,34.9,3.6,97.7,73125.0,both,527.0,34.0,10.0,0.0,0.0,6.0,0.0,50.0,0.09487666034155598,0.96875,latino
17031560300,16.0,17031560300,940.0,96.5,974.0,13.0,961.0,1.3,13.1,74.5,17.4,4.8,2.4,82.6,61979.0,both,956.0,67.0,15.0,0.0,0.0,4.0,0.0,86.0,0.0899581589958159,0.9815195071868583,latino
17031560400,5.0,17031560400,423.0,94.0,450.0,1.0,449.0,0.2,15.7,78.9,13.6,0.0,7.5,86.4,74554.0,both,428.0,0.0,8.0,0.0,0.0,1.0,0.0,9.0,0.02102803738317757,0.9511111111111111,latino
17031560700,19.0,17031560700,834.0,89.1,936.0,13.0,923.0,1.4,12.1,70.3,27.9,0.0,1.4,72.1,80573.0,both,853.0,0.0,18.0,0.0,0.0,2.0,2.0,22.0,0.02579132473622509,0.9113247863247863,latino
17031560800,38.0,17031560800,1570.0,87.3,1799.0,33.0,1766.0,1.8,4.1,59.7,39.9,0.0,0.3,60.1,105886.0,both,1608.0,0.0,40.0,0.0,0.0,10.0,0.0,50.0,0.03109452736318408,0.8938299055030573,latino
17031560900,32.0,17031560900,1813.0,92.8,1954.0,21.0,1933.0,1.1,8.0,45.1,51.5,0.0,0.6,48.5,106487.0,both,1845.0,0.0,42.0,0.0,0.0,3.0,0.0,45.0,0.024390243902439025,0.9442169907881269,white
17031561000,42.0,17031561000,1745.0,88.9,1962.0,38.0,1924.0,1.9,6.4,48.3,51.7,0.0,0.0,48.3,85741.0,both,1787.0,0.0,47.0,0.0,0.0,5.0,0.0,52.0,0.029099048684946838,0.9108053007135576,white
17031561100,39.0,17031561100,1807.0,95.0,1903.0,29.0,1874.0,1.5,1.4,53.6,42.1,2.0,1.0,57.9,107857.0,both,1846.0,0.0,45.0,0.0,0.0,8.0,1.0,54.0,0.02925243770314193,0.9700472937467157,latino
17031570100,12.0,17031570100,254.0,82.2,309.0,6.0,303.0,1.9,23.6,69.6,11.7,0.0,18.3,88.3,73462.0,both,266.0,0.0,12.0,0.0,0.0,2.0,0.0,14.0,0.05263157894736842,0.86084142394822,latino
17031570200,9.0,17031570200,487.0,81.3,599.0,7.0,592.0,1.2,5.2,76.9,15.4,0.0,7.7,84.6,,both,496.0,0.0,8.0,0.0,0.0,4.0,0.0,12.0,0.024193548387096774,0.8280467445742905,latino
17031570300,21.0,17031570300,1154.0,94.3,1224.0,13.0,1211.0,1.1,8.1,86.8,10.3,0.0,2.0,89.7,60139.0,both,1175.0,0.0,17.0,0.0,1.0,10.0,0.0,28.0,0.023829787234042554,0.9599673202614379,latino
17031570400,8.0,17031570400,296.0,91.1,325.0,5.0,320.0,1.5,10.0,82.8,12.3,0.6,4.4,87.7,72263.0,both,304.0,0.0,12.0,0.0,0.0,2.0,0.0,14.0,0.046052631578947366,0.9353846153846154,latino
17031570500,12.0,17031570500,410.0,84.7,484.0,11.0,473.0,2.3,6.0,77.9,14.1,5.2,2.3,85.9,74899.0,both,422.0,0.0,9.0,0.0,0.0,3.0,0.0,12.0,0.02843601895734597,0.871900826446281,latino
17031580100,8.0,17031580100,460.0,73.8,623.0,7.0,616.0,1.1,18.2,44.5,15.7,0.4,39.3,84.3,49323.0,both,468.0,0.0,11.0,15.0,1.0,3.0,0.0,30.0,0.0641025641025641,0.7512038523274478,no majority
17031580200,11.0,17031580200,579.0,88.1,657.0,5.0,652.0,0.8,26.6,83.1,2.1,0.0,14.9,97.9,36010.0,both,590.0,0.0,10.0,0.0,0.0,5.0,0.0,15.0,0.025423728813559324,0.898021308980213,latino
17031580300,10.0,17031580300,395.0,86.4,457.0,7.0,450.0,1.5,6.3,76.0,4.6,1.3,16.5,95.4,83029.0,both,405.0,0.0,10.0,0.0,0.0,3.0,1.0,14.0,0.0345679012345679,0.8862144420131292,latino
17031580400,13.0,17031580400,807.0,92.5,872.0,7.0,865.0,0.8,20.4,66.3,8.9,3.2,21.6,91.1,56190.0,both,820.0,0.0,12.0,0.0,0.0,5.0,0.0,17.0,0.020731707317073172,0.9403669724770642,latino
17031580501,23.0,17031580501,757.0,95.2,795.0,8.0,787.0,1.0,9.6,80.2,10.0,0.7,6.9,90.0,52757.0,both,780.0,0.0,27.0,0.0,0.0,6.0,0.0,33.0,0.04230769230769231,0.9811320754716981,latino
17031580502,19.0,17031580502,729.0,89.8,812.0,11.0,801.0,1.4,28.5,88.5,4.6,0.4,6.1,95.4,59803.0,both,748.0,0.0,20.0,0.0,0.0,6.0,0.0,26.0,0.034759358288770054,0.9211822660098522,latino
17031580600,18.0,17031580600,762.0,94.2,809.0,10.0,799.0,1.2,12.2,79.7,7.2,0.8,11.2,92.8,67297.0,both,780.0,0.0,16.0,0.0,0.0,7.0,0.0,23.0,0.029487179487179487,0.9641532756489494,latino
17031580700,18.0,17031580700,910.0,92.0,989.0,8.0,981.0,0.8,33.1,74.2,7.6,11.0,7.0,92.4,59399.0,both,928.0,0.0,21.0,0.0,0.0,3.0,0.0,24.0,0.02586206896551724,0.9383215369059656,latino
17031580800,6.0,17031580800,283.0,93.4,303.0,2.0,301.0,0.7,8.3,95.8,1.1,0.0,3.1,98.9,67679.0,both,289.0,0.0,8.0,0.0,0.0,1.0,0.0,9.0,0.031141868512110725,0.9537953795379538,latino
17031590500,12.0,17031590500,300.0,74.1,405.0,12.0,393.0,3.0,8.4,43.8,26.8,6.1,17.9,73.2,72383.0,both,312.0,0.0,10.0,0.0,0.0,5.0,2.0,17.0,0.05448717948717949,0.7703703703703704,no majority
17031590600,16.0,17031590600,623.0,91.6,680.0,13.0,667.0,1.9,12.6,69.4,14.4,2.8,12.7,85.6,78137.0,both,639.0,0.0,14.0,0.0,0.0,4.0,1.0,19.0,0.0297339593114241,0.9397058823529412,latino
17031590700,7.0,17031590700,496.0,77.0,644.0,6.0,638.0,0.9,10.4,65.0,14.4,0.8,17.2,85.6,77344.0,both,503.0,0.0,10.0,0.0,0.0,2.0,2.0,14.0,0.027833001988071572,0.781055900621118,latino
17031600400,30.0,17031600400,556.0,77.1,721.0,21.0,700.0,2.9,15.8,10.5,26.6,6.1,55.9,73.4,63497.0,both,586.0,61.0,12.0,0.0,0.0,4.0,1.0,78.0,0.13310580204778158,0.812760055478502,asian
17031600600,11.0,17031600600,508.0,76.0,668.0,10.0,658.0,1.5,12.6,22.5,26.7,0.0,50.2,73.3,72210.0,both,519.0,0.0,17.0,0.0,0.0,3.0,0.0,20.0,0.038535645472061654,0.7769461077844312,asian
17031600700,8.0,17031600700,430.0,68.9,624.0,8.0,616.0,1.3,16.7,15.9,24.7,1.6,52.9,75.3,68237.0,both,438.0,0.0,9.0,0.0,0.0,1.0,2.0,12.0,0.0273972602739726,0.7019230769230769,asian
17031600900,5.0,17031600900,514.0,74.1,694.0,3.0,691.0,0.4,16.6,26.4,23.7,6.3,39.6,76.3,62049.0,both,519.0,0.0,8.0,0.0,0.0,1.0,0.0,9.0,0.017341040462427744,0.7478386167146974,no majority
17031610300,10.0,17031610300,584.0,85.0,687.0,7.0,680.0,1.0,39.2,85.6,2.8,8.3,2.9,97.2,49901.0,both,594.0,0.0,19.0,0.0,0.0,2.0,0.0,21.0,0.03535353535353535,0.8646288209606987,latino
17031610400,3.0,17031610400,229.0,89.8,255.0,2.0,253.0,0.8,18.0,95.6,3.4,1.0,0.0,96.6,35938.0,both,232.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.017241379310344827,0.9098039215686274,latino
17031610800,5.0,17031610800,353.0,81.1,435.0,4.0,431.0,0.9,10.0,25.3,57.2,0.0,15.3,42.8,125250.0,both,358.0,0.0,5.0,0.0,0.0,2.0,1.0,8.0,0.0223463687150838,0.8229885057471265,white
17031611200,12.0,17031611200,361.0,88.3,409.0,9.0,400.0,2.2,35.9,70.3,7.5,21.5,0.7,92.5,41480.0,both,373.0,0.0,14.0,0.0,0.0,0.0,2.0,16.0,0.04289544235924933,0.9119804400977995,latino
17031611300,7.0,17031611300,486.0,92.7,524.0,5.0,519.0,1.0,20.8,86.7,5.0,8.3,0.0,95.0,48351.0,both,493.0,0.0,6.0,0.0,0.0,2.0,0.0,8.0,0.016227180527383367,0.9408396946564885,latino
17031611400,8.0,17031611400,477.0,93.9,508.0,8.0,500.0,1.6,49.6,98.8,1.2,0.0,0.0,98.8,32056.0,both,485.0,0.0,5.0,0.0,0.0,5.0,1.0,11.0,0.02268041237113402,0.9547244094488189,latino
17031611500,5.0,17031611500,483.0,94.5,511.0,3.0,508.0,0.6,21.5,86.7,5.7,7.6,0.0,94.3,42353.0,both,488.0,0.0,6.0,0.0,0.0,1.0,0.0,7.0,0.014344262295081968,0.9549902152641878,latino
17031611600,11.0,17031611600,380.0,96.4,394.0,7.0,387.0,1.8,28.6,43.9,0.0,56.0,0.0,100.0,52692.0,both,391.0,0.0,10.0,0.0,0.0,2.0,0.0,12.0,0.030690537084398978,0.9923857868020305,black
17031611700,2.0,17031611700,386.0,96.7,399.0,1.0,398.0,0.3,35.3,84.4,2.2,13.4,0.0,97.8,,both,388.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,0.01288659793814433,0.9724310776942355,latino
17031611800,11.0,17031611800,420.0,94.6,444.0,7.0,437.0,1.6,7.6,68.8,0.0,29.4,1.8,100.0,50250.0,both,431.0,0.0,11.0,0.0,0.0,1.0,0.0,12.0,0.027842227378190254,0.9707207207207207,latino
17031611900,12.0,17031611900,358.0,89.3,401.0,7.0,394.0,1.7,28.8,47.0,0.0,53.0,0.0,100.0,39375.0,both,370.0,0.0,15.0,0.0,1.0,1.0,0.0,17.0,0.04594594594594595,0.9226932668329177,black
17031612000,13.0,17031612000,330.0,94.3,350.0,10.0,340.0,2.9,27.3,22.8,0.0,77.2,0.0,100.0,57396.0,both,343.0,0.0,14.0,0.0,0.0,2.0,0.0,16.0,0.04664723032069971,0.98,black
17031612100,6.0,17031612100,264.0,86.6,305.0,4.0,301.0,1.3,24.6,34.4,3.2,62.5,0.0,96.8,25000.0,both,270.0,0.0,5.0,0.0,0.0,1.0,0.0,6.0,0.022222222222222223,0.8852459016393442,black
17031612200,13.0,17031612200,616.0,93.3,660.0,8.0,652.0,1.2,25.5,61.8,0.0,33.7,4.6,100.0,46227.0,both,629.0,0.0,15.0,0.0,0.0,1.0,0.0,16.0,0.025437201907790145,0.953030303030303,latino
17031620100,23.0,17031620100,985.0,91.2,1080.0,18.0,1062.0,1.7,4.0,82.0,11.2,2.6,4.2,88.8,85256.0,both,1008.0,0.0,18.0,0.0,0.0,6.0,2.0,26.0,0.025793650793650792,0.9333333333333333,latino
17031620200,19.0,17031620200,471.0,88.9,530.0,16.0,514.0,3.0,3.4,67.5,29.1,1.9,1.5,70.9,64107.0,both,490.0,0.0,13.0,0.0,0.0,7.0,0.0,20.0,0.04081632653061224,0.9245283018867925,latino
17031620300,29.0,17031620300,1484.0,95.3,1557.0,23.0,1534.0,1.5,12.2,85.7,12.4,0.0,1.9,87.6,71319.0,both,1513.0,0.0,28.0,0.0,2.0,8.0,1.0,39.0,0.025776602775941838,0.9717405266538215,latino
17031620400,27.0,17031620400,1019.0,93.7,1088.0,24.0,1064.0,2.2,18.0,87.3,7.7,0.0,5.0,92.3,62000.0,both,1046.0,0.0,34.0,0.0,0.0,6.0,0.0,40.0,0.03824091778202677,0.9613970588235294,latino
17031630300,19.0,17031630300,818.0,91.9,890.0,7.0,883.0,0.8,15.1,96.5,1.0,1.4,1.1,99.0,64871.0,both,837.0,0.0,21.0,0.0,0.0,4.0,0.0,25.0,0.02986857825567503,0.9404494382022472,latino
17031630400,21.0,17031630400,1092.0,97.2,1124.0,10.0,1114.0,0.9,8.3,97.8,1.2,0.3,0.7,98.8,58147.0,both,1113.0,0.0,29.0,0.0,0.0,4.0,0.0,33.0,0.029649595687331536,0.9902135231316725,latino
17031630500,21.0,17031630500,945.0,96.4,980.0,10.0,970.0,1.0,20.6,95.9,2.5,1.0,0.6,97.5,53235.0,both,966.0,0.0,12.0,7.0,4.0,2.0,0.0,25.0,0.025879917184265012,0.9857142857142858,latino
17031630600,8.0,17031630600,502.0,86.3,582.0,2.0,580.0,0.3,31.4,86.0,4.7,8.1,1.2,95.3,48398.0,both,510.0,0.0,13.0,0.0,0.0,2.0,1.0,16.0,0.03137254901960784,0.8762886597938144,latino
17031630800,22.0,17031630800,1094.0,97.4,1123.0,17.0,1106.0,1.5,12.8,94.6,1.8,1.1,1.7,98.2,72582.0,both,1116.0,0.0,29.0,0.0,0.0,5.0,0.0,34.0,0.03046594982078853,0.993766696349065,latino
17031630900,22.0,17031630900,903.0,96.0,941.0,18.0,923.0,1.9,8.5,86.6,1.5,11.3,0.1,98.5,49922.0,both,925.0,0.0,30.0,0.0,0.0,3.0,0.0,33.0,0.03567567567567568,0.9829968119022316,latino
17031640100,7.0,17031640100,237.0,74.3,319.0,6.0,313.0,1.9,6.4,89.9,8.1,2.0,0.0,91.9,67585.0,both,244.0,0.0,7.0,0.0,0.0,4.0,0.0,11.0,0.045081967213114756,0.7648902821316614,latino
17031640300,38.0,17031640300,1752.0,90.1,1944.0,30.0,1914.0,1.5,5.6,65.6,30.3,2.0,0.0,69.7,86900.0,both,1790.0,0.0,40.0,0.0,0.0,7.0,0.0,47.0,0.026256983240223464,0.9207818930041153,latino
17031640400,18.0,17031640400,1006.0,91.0,1106.0,16.0,1090.0,1.4,8.5,49.8,48.5,1.4,0.0,51.5,93488.0,both,1024.0,0.0,20.0,0.0,0.0,7.0,0.0,27.0,0.0263671875,0.9258589511754068,no majority
17031640500,10.0,17031640500,812.0,78.4,1036.0,10.0,1026.0,1.0,8.1,53.0,41.6,1.4,0.0,58.4,76250.0,both,822.0,0.0,18.0,0.0,0.0,1.0,0.0,19.0,0.023114355231143552,0.7934362934362934,latino
17031640600,13.0,17031640600,915.0,92.1,993.0,12.0,981.0,1.2,7.7,61.0,36.5,0.4,2.1,63.5,74773.0,both,928.0,0.0,11.0,0.0,0.0,6.0,0.0,17.0,0.018318965517241378,0.9345417925478349,latino
17031640700,12.0,17031640700,972.0,93.6,1038.0,10.0,1028.0,1.0,7.2,79.2,19.1,1.5,0.1,80.9,78533.0,both,984.0,0.0,13.0,0.0,0.0,4.0,0.0,17.0,0.017276422764227643,0.9479768786127167,latino
17031640800,9.0,17031640800,422.0,94.2,448.0,9.0,439.0,2.0,18.3,76.2,20.6,1.2,2.0,79.4,40556.0,both,431.0,0.0,10.0,0.0,1.0,2.0,0.0,13.0,0.030162412993039442,0.9620535714285714,latino
17031650100,17.0,17031650100,965.0,96.5,1000.0,13.0,987.0,1.3,12.2,83.9,15.2,0.6,0.0,84.8,65852.0,both,982.0,0.0,20.0,0.0,0.0,2.0,0.0,22.0,0.02240325865580448,0.982,latino
17031650200,31.0,17031650200,1536.0,95.3,1611.0,23.0,1588.0,1.4,6.1,84.6,11.1,0.0,4.2,88.9,93041.0,both,1567.0,0.0,34.0,0.0,1.0,5.0,0.0,40.0,0.025526483726866625,0.9726877715704532,latino
17031650301,22.0,17031650301,1361.0,96.3,1413.0,15.0,1398.0,1.1,15.5,87.2,11.2,0.8,0.5,88.8,53750.0,both,1383.0,0.0,27.0,0.0,0.0,5.0,0.0,32.0,0.023138105567606652,0.9787685774946921,latino
17031650302,17.0,17031650302,990.0,96.6,1025.0,13.0,1012.0,1.3,18.8,94.7,2.8,2.3,0.0,97.2,65833.0,both,1007.0,0.0,23.0,0.0,0.0,2.0,0.0,25.0,0.024826216484607744,0.9824390243902439,latino
17031650400,23.0,17031650400,1515.0,97.4,1556.0,18.0,1538.0,1.2,22.9,93.4,4.4,1.1,1.1,95.6,82758.0,both,1538.0,0.0,23.0,0.0,0.0,8.0,0.0,31.0,0.020156046814044214,0.9884318766066839,latino
17031650500,13.0,17031650500,873.0,93.5,934.0,11.0,923.0,1.2,18.2,71.3,17.6,9.2,1.5,82.4,64432.0,both,886.0,0.0,15.0,0.0,0.0,5.0,0.0,20.0,0.022573363431151242,0.9486081370449678,latino
17031660301,7.0,17031660301,245.0,96.1,255.0,5.0,250.0,2.0,29.8,72.0,1.6,26.4,0.0,98.4,28846.0,both,252.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.027777777777777776,0.9882352941176471,latino
17031660302,14.0,17031660302,823.0,98.1,839.0,8.0,831.0,1.0,11.2,78.9,0.3,20.8,0.0,99.7,49101.0,both,837.0,0.0,17.0,0.0,0.0,3.0,0.0,20.0,0.023894862604540025,0.9976162097735399,latino
17031660400,17.0,17031660400,998.0,95.5,1045.0,14.0,1031.0,1.3,21.2,94.6,2.9,1.5,0.0,97.1,50710.0,both,1015.0,0.0,28.0,0.0,0.0,2.0,0.0,30.0,0.029556650246305417,0.9712918660287081,latino
17031660500,13.0,17031660500,890.0,96.2,925.0,9.0,916.0,1.0,11.6,89.2,4.6,4.8,0.2,95.4,66944.0,both,903.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.017718715393133997,0.9762162162162162,latino
17031660600,29.0,17031660600,1022.0,95.1,1075.0,23.0,1052.0,2.1,25.0,54.7,2.2,36.8,0.0,97.8,39913.0,both,1051.0,0.0,34.0,0.0,0.0,6.0,2.0,42.0,0.039961941008563276,0.9776744186046512,latino
17031660700,19.0,17031660700,550.0,95.0,579.0,13.0,566.0,2.2,27.7,23.9,0.0,75.8,0.3,100.0,32864.0,both,569.0,0.0,18.0,1.0,1.0,4.0,1.0,25.0,0.043936731107205626,0.9827288428324698,black
17031660800,34.0,17031660800,963.0,95.4,1009.0,23.0,986.0,2.3,36.2,47.4,1.1,47.7,0.8,98.9,43569.0,both,997.0,0.0,32.0,0.0,1.0,5.0,0.0,38.0,0.03811434302908726,0.9881070366699702,no majority
17031660900,18.0,17031660900,786.0,94.4,833.0,18.0,815.0,2.2,33.5,36.7,2.5,59.1,0.0,97.5,45572.0,both,804.0,0.0,25.0,0.0,1.0,3.0,1.0,30.0,0.03731343283582089,0.9651860744297719,black
17031661000,35.0,17031661000,1370.0,95.3,1438.0,32.0,1406.0,2.2,26.0,31.8,2.1,57.1,0.6,97.9,49652.0,both,1405.0,0.0,31.0,0.0,1.0,14.0,0.0,46.0,0.032740213523131674,0.9770514603616134,black
17031661100,34.0,17031661100,1553.0,97.3,1596.0,24.0,1572.0,1.5,11.6,71.6,3.0,24.7,0.0,97.0,69196.0,both,1587.0,0.0,38.0,0.0,1.0,11.0,0.0,50.0,0.0315059861373661,0.9943609022556391,latino
17031670100,11.0,17031670100,321.0,93.9,342.0,6.0,336.0,1.8,25.3,38.6,1.3,60.0,0.0,98.7,36313.0,both,332.0,0.0,10.0,0.0,2.0,2.0,0.0,14.0,0.04216867469879518,0.9707602339181286,black
17031670200,6.0,17031670200,296.0,92.8,319.0,4.0,315.0,1.3,25.3,5.7,0.0,94.3,0.0,100.0,96152.0,both,302.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.029801324503311258,0.9467084639498433,black
17031670300,9.0,17031670300,289.0,91.5,316.0,9.0,307.0,2.8,39.5,14.4,4.4,81.1,0.0,95.6,35038.0,both,298.0,0.0,8.0,0.0,0.0,3.0,0.0,11.0,0.03691275167785235,0.9430379746835443,black
17031670400,14.0,17031670400,404.0,94.0,430.0,13.0,417.0,3.0,32.5,14.8,1.0,83.6,0.0,99.0,33482.0,both,418.0,0.0,16.0,0.0,0.0,2.0,0.0,18.0,0.0430622009569378,0.9720930232558139,black
17031670500,15.0,17031670500,294.0,92.2,319.0,10.0,309.0,3.1,51.6,36.0,0.7,57.3,5.9,99.3,29856.0,both,309.0,0.0,8.0,0.0,1.0,7.0,0.0,16.0,0.05177993527508091,0.9686520376175548,black
17031670600,6.0,17031670600,386.0,95.8,403.0,8.0,395.0,2.0,41.6,44.9,0.7,53.4,0.0,99.3,39000.0,both,392.0,0.0,6.0,0.0,0.0,3.0,1.0,10.0,0.025510204081632654,0.9727047146401985,black
17031670700,3.0,17031670700,345.0,94.5,365.0,2.0,363.0,0.5,48.3,34.1,0.0,54.6,0.0,100.0,29541.0,both,348.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.020114942528735632,0.9534246575342465,black
17031670800,16.0,17031670800,397.0,92.3,430.0,14.0,416.0,3.3,21.8,16.5,0.5,82.6,0.0,99.5,43145.0,both,413.0,0.0,13.0,1.0,1.0,4.0,0.0,19.0,0.04600484261501211,0.9604651162790697,black
17031670900,4.0,17031670900,341.0,89.3,382.0,3.0,379.0,0.8,37.7,25.7,0.0,74.3,0.0,100.0,30542.0,both,345.0,0.0,9.0,0.0,0.0,2.0,0.0,11.0,0.03188405797101449,0.9031413612565445,black
